65.55, -68.85, 59.25
65.55, -68.85, 59.25
66.00, -68.10, 58.80
66.00, -68.10, 58.80
66.00, -68.10, 58.80
67.65, -67.05, 57.45
67.65, -67.05, 57.45
67.65, -67.05, 57.45
67.65, -67.05, 57.45
67.65, -67.05, 57.45
67.65, -67.05, 57.45
68.25, -68.40, 55.80
68.25, -68.40, 55.80
68.25, -68.40, 55.80
68.85, -68.70, 55.65
68.85, -68.70, 55.65
68.85, -68.70, 55.65
68.85, -68.70, 55.65
68.85, -68.70, 55.65
68.85, -68.70, 55.65
69.60, -67.05, 52.95
69.60, -67.05, 52.95
69.60, -67.05, 52.95
70.95, -69.30, 52.80
70.95, -69.30, 52.80
70.95, -69.30, 52.80
70.95, -69.30, 52.80
71.55, -67.50, 52.95
71.55, -67.50, 52.95
71.55, -67.50, 52.95
72.30, -66.60, 52.20
72.30, -66.60, 52.20
72.30, -66.60, 52.20
71.85, -66.60, 51.90
71.85, -66.60, 51.90
71.85, -66.60, 51.90
71.85, -67.80, 49.65
71.85, -67.80, 49.65
71.85, -67.80, 49.65
72.60, -66.60, 49.65
72.60, -66.60, 49.65
72.60, -66.60, 49.65
72.60, -66.60, 49.65
72.60, -66.60, 49.65
72.60, -66.60, 49.65
74.40, -68.10, 49.05
74.40, -68.10, 49.05
74.40, -68.10, 49.05
72.90, -68.10, 46.80
72.90, -68.10, 46.80
72.90, -68.10, 46.80
72.90, -68.10, 46.80
72.90, -68.10, 46.80
72.90, -68.10, 46.80
76.05, -68.25, 44.70
76.05, -68.25, 44.70
76.05, -68.25, 44.70
75.60, -68.25, 44.70
75.60, -68.25, 44.70
75.60, -68.25, 44.70
75.45, -69.60, 43.50
75.45, -69.60, 43.50
75.45, -69.60, 43.50
75.45, -68.40, 43.05
75.45, -68.40, 43.05
75.45, -68.40, 43.05
75.90, -68.40, 40.80
75.90, -68.40, 40.80
75.90, -68.40, 40.80
75.90, -68.40, 40.80
75.45, -66.90, 40.05
75.45, -66.90, 40.05
75.45, -66.90, 40.05
76.20, -67.65, 38.55
76.20, -67.65, 38.55
76.20, -67.65, 38.55
76.20, -67.65, 38.55
76.20, -67.65, 38.55
76.20, -67.65, 38.55
76.80, -69.45, 36.15
76.80, -69.45, 36.15
76.80, -69.45, 36.15
76.05, -69.75, 34.65
76.05, -69.75, 34.65
76.05, -69.75, 34.65
76.05, -69.75, 34.65
76.05, -69.75, 34.65
76.05, -69.75, 34.65
77.70, -69.30, 30.75
77.70, -69.30, 30.75
77.70, -69.30, 30.75
77.40, -68.10, 30.30
77.40, -68.10, 30.30
77.40, -68.10, 30.30
77.40, -68.10, 30.30
77.40, -68.10, 30.30
77.40, -68.10, 30.30
76.05, -67.50, 26.70
76.05, -67.50, 26.70
76.05, -67.50, 26.70
75.90, -68.40, 25.50
75.90, -68.40, 25.50
75.90, -68.40, 25.50
76.80, -67.50, 22.95
76.80, -67.50, 22.95
76.80, -67.50, 22.95
75.45, -68.10, 21.75
75.45, -68.10, 21.75
75.45, -68.10, 21.75
75.45, -68.40, 20.55
75.45, -68.40, 20.55
75.45, -68.40, 20.55
75.45, -68.40, 20.55
73.95, -68.85, 18.75
73.95, -68.85, 18.75
73.95, -68.85, 18.75
73.05, -68.70, 18.90
73.05, -68.70, 18.90
73.05, -68.70, 18.90
73.05, -68.70, 18.90
73.05, -68.70, 18.90
73.05, -68.70, 18.90
72.60, -68.70, 16.20
72.60, -68.70, 16.20
72.60, -68.70, 16.20
73.35, -68.70, 13.95
73.35, -68.70, 13.95
73.35, -68.70, 13.95
73.35, -68.70, 13.95
73.35, -68.70, 13.95
73.35, -68.70, 13.95
71.70, -69.30, 11.25
71.70, -69.30, 11.25
71.70, -69.30, 11.25
70.05, -67.80, 12.45
70.05, -67.80, 12.45
70.05, -67.80, 12.45
70.05, -67.80, 12.45
70.05, -67.80, 12.45
70.05, -67.80, 12.45
69.45, -70.35, 10.50
69.45, -70.35, 10.50
69.45, -70.35, 10.50
69.75, -69.30, 10.50
69.75, -69.30, 10.50
69.75, -69.30, 10.50
68.40, -70.65, 8.40
68.40, -70.65, 8.40
68.40, -70.65, 8.40
67.35, -69.75, 7.20
67.35, -69.75, 7.20
67.35, -69.75, 7.20
69.45, -69.30, 7.05
69.45, -69.30, 7.05
69.45, -69.30, 7.05
69.45, -69.30, 7.05
67.65, -69.75, 6.90
67.65, -69.75, 6.90
67.65, -69.75, 6.90
66.90, -69.00, 7.20
66.90, -69.00, 7.20
66.90, -69.00, 7.20
66.90, -69.00, 7.20
66.90, -69.00, 7.20
66.90, -69.00, 7.20
66.60, -69.45, 5.70
66.60, -69.45, 5.70
66.60, -69.45, 5.70
65.25, -69.30, 5.55
65.25, -69.30, 5.55
65.25, -69.30, 5.55
65.25, -69.30, 5.55
65.25, -69.30, 5.55
65.25, -69.30, 5.55
63.45, -69.30, 5.55
63.45, -68.70, 3.45
63.45, -68.70, 3.45
63.45, -68.70, 3.45
63.75, -70.35, 3.00
63.75, -70.35, 3.00
63.75, -70.35, 3.00
63.75, -70.35, 3.00
63.75, -70.35, 3.00
63.75, -70.35, 3.00
62.25, -69.30, 2.55
62.25, -69.30, 2.55
62.25, -69.30, 2.55
61.95, -69.45, 2.40
61.95, -69.45, 2.40
61.95, -69.45, 2.40
61.50, -69.30, 3.30
61.50, -69.30, 3.30
61.50, -69.30, 3.30
60.75, -69.60, 0.75
60.75, -69.60, 0.75
60.75, -69.60, 0.75
61.05, -70.35, 0.75
61.05, -70.35, 0.75
61.05, -70.35, 0.75
61.05, -70.35, 0.75
59.55, -69.30, 0.30
59.55, -69.30, 0.30
59.55, -69.30, 0.30
57.90, -69.75, -1.20
57.90, -69.75, -1.20
57.90, -69.75, -1.20
57.90, -69.75, -1.20
57.90, -69.75, -1.20
57.90, -69.75, -1.20
57.60, -70.35, -1.80
57.60, -70.35, -1.80
57.60, -70.35, -1.80
57.00, -70.95, 0.90
57.00, -70.95, 0.90
57.00, -70.95, 0.90
57.00, -70.95, 0.90
57.00, -70.95, 0.90
57.00, -70.95, 0.90
56.85, -70.80, -2.25
56.85, -70.80, -2.25
56.85, -70.80, -2.25
55.35, -69.60, -3.30
55.35, -69.60, -3.30
55.35, -69.60, -3.30
55.35, -69.60, -3.30
55.35, -69.60, -3.30
55.35, -69.60, -3.30
55.35, -69.60, -3.30
54.75, -70.20, -2.70
54.75, -70.20, -2.70
54.75, -70.20, -2.70
56.10, -70.80, -1.50
56.10, -70.80, -1.50
56.10, -70.80, -1.50
52.95, -72.15, -1.20
52.95, -72.15, -1.20
52.95, -72.15, -1.20
53.40, -70.05, -2.55
53.40, -70.05, -2.55
53.40, -70.05, -2.55
53.40, -70.35, -2.25
53.40, -70.35, -2.25
53.40, -70.35, -2.25
52.95, -70.65, -0.90
52.95, -70.65, -0.90
52.95, -70.65, -0.90
53.40, -69.30, -1.05
53.40, -69.30, -1.05
53.40, -69.30, -1.05
53.40, -69.30, -1.05
53.40, -69.30, -1.05
53.40, -69.30, -1.05
51.75, -70.95, -3.15
51.75, -70.95, -3.15
51.75, -70.95, -3.15
51.15, -69.60, -2.25
51.15, -69.60, -2.25
51.15, -69.60, -2.25
51.15, -69.60, -2.25
51.15, -69.60, -2.25
51.15, -69.60, -2.25
51.15, -69.60, -2.25
50.85, -69.30, -3.00
50.85, -69.30, -3.00
50.85, -69.30, -3.00
50.10, -70.05, -4.80
50.10, -70.05, -4.80
50.10, -70.05, -4.80
50.10, -70.05, -4.80
50.10, -70.05, -4.80
50.10, -70.05, -4.80
47.55, -70.20, -4.65
47.55, -70.20, -4.65
47.55, -70.20, -4.65
49.50, -70.65, -4.20
49.50, -70.65, -4.20
49.50, -70.65, -4.20
47.70, -68.85, -3.75
47.70, -68.85, -3.75
47.70, -68.85, -3.75
47.40, -71.25, -4.50
47.40, -71.25, -4.50
47.40, -71.25, -4.50
46.95, -68.85, -4.80
46.95, -68.85, -4.80
46.95, -68.85, -4.80
46.95, -68.85, -4.80
45.75, -72.15, -5.70
45.75, -72.15, -5.70
45.75, -72.15, -5.70
46.05, -70.20, -5.40
46.05, -70.20, -5.40
46.05, -70.20, -5.40
46.05, -70.20, -5.40
46.05, -70.20, -5.40
46.05, -70.20, -5.40
44.40, -70.05, -5.25
44.40, -70.05, -5.25
44.40, -70.05, -5.25
41.85, -70.20, -5.40
41.85, -70.20, -5.40
41.85, -70.20, -5.40
41.85, -70.20, -5.40
41.85, -70.20, -5.40
41.85, -70.20, -5.40
42.45, -69.60, -4.50
42.45, -69.60, -4.50
42.45, -69.60, -4.50
41.25, -69.60, -6.00
41.25, -69.60, -6.00
41.25, -69.60, -6.00
41.25, -69.60, -6.00
41.25, -69.60, -6.00
41.25, -69.60, -6.00
41.25, -69.60, -6.00
40.95, -70.05, -5.25
40.95, -70.05, -5.25
40.95, -70.05, -5.25
38.70, -70.05, -6.30
38.70, -70.05, -6.30
38.70, -70.05, -6.30
38.70, -70.35, -5.55
38.70, -70.35, -5.55
38.70, -70.35, -5.55
38.40, -70.20, -4.20
38.40, -70.20, -4.20
38.40, -70.20, -4.20
38.85, -70.95, -3.45
38.85, -70.95, -3.45
38.85, -70.95, -3.45
38.10, -70.95, -4.65
38.10, -70.95, -4.65
38.10, -70.95, -4.65
37.95, -70.05, -6.75
37.95, -70.05, -6.75
37.95, -70.05, -6.75
37.95, -70.05, -6.75
37.95, -70.05, -6.75
37.95, -70.05, -6.75
37.50, -69.60, -4.80
37.50, -69.60, -4.80
37.50, -69.60, -4.80
36.00, -68.85, -4.05
36.00, -68.85, -4.05
36.00, -68.85, -4.05
36.00, -68.85, -4.05
36.00, -68.85, -4.05
36.00, -68.85, -4.05
36.00, -68.85, -4.05
36.00, -71.55, -3.75
36.00, -71.55, -3.75
36.00, -71.55, -3.75
35.10, -69.00, -3.90
35.10, -69.00, -3.90
35.10, -69.00, -3.90
34.50, -70.35, -3.75
34.50, -70.35, -3.75
34.50, -70.35, -3.75
32.55, -71.25, -4.05
32.55, -71.25, -4.05
32.55, -71.25, -4.05
31.05, -70.35, -4.05
31.05, -70.35, -4.05
31.05, -70.35, -4.05
31.95, -70.95, -3.15
31.95, -70.95, -3.15
31.95, -70.95, -3.15
30.90, -70.95, -2.70
30.90, -70.95, -2.70
30.90, -70.95, -2.70
30.90, -70.95, -2.70
30.90, -70.95, -2.70
30.90, -70.95, -2.70
30.90, -70.95, -2.70
28.80, -71.25, -3.00
28.80, -71.25, -3.00
28.80, -71.25, -3.00
27.45, -70.95, -1.20
27.45, -70.95, -1.20
27.45, -70.95, -1.20
27.45, -70.95, -1.20
27.45, -70.95, -1.20
27.45, -70.95, -1.20
25.20, -70.65, -1.20
25.20, -70.65, -1.20
25.20, -70.65, -1.20
24.45, -70.20, -0.15
24.45, -70.20, -0.15
24.45, -70.20, -0.15
24.45, -70.20, -0.15
24.45, -70.20, -0.15
24.45, -70.20, -0.15
22.95, -69.75, 0.90
22.95, -69.75, 0.90
22.95, -69.75, 0.90
23.70, -69.75, 4.20
23.70, -69.75, 4.20
23.70, -69.75, 4.20
23.70, -69.75, 4.20
22.50, -71.40, 3.45
22.50, -71.40, 3.45
22.50, -71.40, 3.45
20.55, -70.65, 2.70
20.55, -70.65, 2.70
20.55, -70.65, 2.70
20.10, -70.35, 5.55
20.10, -70.35, 5.55
20.10, -70.35, 5.55
19.35, -71.55, 4.50
19.35, -71.55, 4.50
19.35, -71.55, 4.50
19.05, -69.75, 4.95
19.05, -69.75, 4.95
19.05, -69.75, 4.95
19.05, -69.75, 4.95
19.05, -69.75, 4.95
19.05, -69.75, 4.95
16.65, -70.80, 9.00
16.65, -70.80, 9.00
16.65, -70.80, 9.00
14.55, -70.95, 10.95
14.55, -70.95, 10.95
14.55, -70.95, 10.95
14.55, -70.95, 10.95
14.55, -70.95, 10.95
14.55, -70.95, 10.95
14.10, -72.15, 12.45
14.10, -72.15, 12.45
14.10, -72.15, 12.45
12.90, -71.55, 13.80
12.90, -71.55, 13.80
12.90, -71.55, 13.80
12.90, -71.55, 13.80
12.90, -71.55, 13.80
12.90, -71.55, 13.80
12.90, -71.55, 13.80
12.15, -70.35, 16.50
12.15, -70.35, 16.50
12.15, -70.35, 16.50
10.95, -71.25, 19.80
10.95, -71.25, 19.80
10.95, -71.25, 19.80
10.95, -71.55, 20.25
10.95, -71.55, 20.25
10.95, -71.55, 20.25
9.45, -71.55, 19.80
9.45, -71.55, 19.80
9.45, -71.55, 19.80
9.75, -71.25, 21.30
9.75, -71.25, 21.30
9.75, -71.25, 21.30
10.50, -72.00, 23.25
10.50, -72.00, 23.25
10.50, -72.00, 23.25
8.85, -71.40, 24.45
8.85, -71.40, 24.45
8.85, -71.40, 24.45
8.85, -71.40, 24.45
8.85, -71.40, 24.45
8.85, -71.40, 24.45
8.85, -71.40, 27.15
8.85, -71.40, 27.15
8.85, -71.40, 27.15
7.95, -72.00, 27.75
7.95, -72.00, 27.75
7.95, -72.00, 27.75
7.95, -72.00, 27.75
7.95, -72.00, 27.75
7.95, -72.00, 27.75
7.95, -72.00, 27.75
7.20, -71.55, 30.30
7.20, -71.55, 30.30
7.20, -71.55, 30.30
6.90, -73.35, 31.95
6.90, -73.35, 31.95
6.90, -73.35, 31.95
6.90, -73.35, 31.95
6.90, -73.35, 31.95
6.90, -73.35, 31.95
8.40, -72.90, 33.45
8.40, -72.90, 33.45
8.40, -72.90, 33.45
7.20, -71.55, 36.00
7.20, -71.55, 36.00
7.20, -71.55, 36.00
8.40, -72.60, 36.00
8.40, -72.60, 37.95
8.40, -72.60, 37.95
8.40, -72.60, 37.95
8.25, -73.50, 39.75
8.25, -73.50, 39.75
8.25, -73.50, 39.75
8.70, -71.55, 39.75
8.70, -71.55, 39.75
8.70, -71.55, 39.75
8.85, -74.55, 43.20
8.85, -74.55, 43.20
8.85, -74.55, 43.20
8.85, -71.85, 44.70
8.85, -71.85, 44.70
8.85, -71.85, 44.70
8.85, -71.85, 44.70
8.85, -71.85, 44.70
8.85, -71.85, 44.70
11.55, -72.15, 47.40
11.55, -72.15, 47.40
11.55, -72.15, 47.40
12.15, -73.20, 49.05
12.15, -73.20, 49.05
12.15, -73.20, 49.05
12.15, -73.20, 49.05
12.15, -73.20, 49.05
12.15, -73.20, 49.05
13.65, -73.20, 52.05
13.65, -73.20, 52.05
13.65, -73.20, 52.05
15.30, -73.35, 52.95
15.30, -73.35, 52.95
15.30, -73.35, 52.95
15.30, -73.35, 52.95
15.30, -73.35, 52.95
15.30, -73.35, 52.95
18.15, -73.35, 52.95
18.15, -73.20, 55.80
18.15, -73.20, 55.80
18.15, -74.40, 57.75
18.15, -74.40, 57.75
18.15, -74.40, 57.75
18.15, -74.40, 57.75
19.05, -72.15, 57.90
19.05, -72.15, 57.90
19.05, -72.15, 57.90
19.80, -72.90, 60.15
19.80, -72.90, 60.15
19.80, -72.90, 60.15
22.95, -72.90, 59.40
22.95, -72.90, 59.40
22.95, -72.90, 59.40
23.25, -72.90, 62.40
23.25, -72.90, 62.40
23.25, -72.90, 62.40
25.35, -72.75, 62.25
25.35, -72.75, 62.25
25.35, -72.75, 62.25
25.35, -72.75, 62.25
25.35, -72.75, 62.25
25.35, -72.75, 62.25
25.50, -72.60, 62.70
25.50, -72.60, 62.70
25.50, -72.60, 62.70
26.55, -72.75, 64.50
26.55, -72.75, 64.50
26.55, -72.75, 64.50
26.55, -72.75, 64.50
26.55, -72.75, 64.50
26.55, -72.75, 64.50
29.55, -72.75, 64.50
29.55, -72.75, 64.50
29.55, -72.75, 64.50
29.10, -72.75, 65.25
29.10, -72.75, 65.25
29.10, -72.75, 65.25
29.10, -72.75, 65.25
29.10, -72.75, 65.25
29.10, -72.75, 65.25
31.20, -73.80, 64.65
31.20, -73.80, 64.65
31.20, -73.80, 64.65
33.30, -71.55, 63.75
33.30, -71.55, 63.75
33.30, -71.55, 63.75
33.30, -71.55, 63.75
33.90, -74.55, 66.45
33.90, -74.55, 66.45
32.40, -74.55, 66.45
32.40, -72.90, 66.15
32.40, -72.90, 66.15
34.80, -72.00, 65.55
34.80, -72.00, 65.55
34.80, -72.00, 65.55
34.80, -72.00, 65.55
35.40, -72.15, 66.15
35.40, -72.15, 66.15
35.40, -72.15, 66.15
37.20, -71.55, 66.75
37.20, -71.55, 66.75
37.20, -71.55, 66.75
37.20, -71.55, 66.75
37.20, -71.55, 66.75
37.20, -71.55, 66.75
39.00, -72.45, 66.75
39.00, -72.45, 66.75
39.00, -72.45, 66.75
38.70, -72.75, 66.75
38.70, -72.75, 66.75
38.70, -72.75, 66.75
38.70, -72.75, 66.75
38.70, -72.75, 66.75
38.70, -72.75, 66.75
40.50, -72.00, 67.50
40.50, -72.00, 67.50
40.50, -72.00, 67.50
41.55, -72.60, 66.45
41.55, -72.60, 66.45
41.55, -72.60, 66.45
41.55, -72.60, 66.45
41.55, -72.60, 66.45
41.55, -72.60, 66.45
43.35, -72.90, 66.90
43.35, -72.90, 66.90
43.35, -72.90, 66.90
44.85, -72.15, 67.20
44.85, -72.15, 67.20
44.85, -72.15, 67.20
47.40, -72.75, 67.20
47.40, -72.75, 65.25
47.40, -72.75, 65.25
45.75, -72.60, 67.95
45.75, -72.60, 67.95
45.75, -72.60, 67.95
47.70, -71.55, 67.50
47.70, -71.55, 67.50
47.70, -71.55, 67.50
47.70, -71.55, 67.50
47.55, -70.95, 65.40
47.55, -70.95, 65.40
47.55, -70.95, 65.40
49.05, -70.95, 66.15
49.05, -70.95, 66.15
49.05, -70.95, 66.15
49.05, -70.95, 66.15
49.05, -70.95, 66.15
49.05, -70.95, 66.15
52.50, -70.95, 65.40
52.50, -70.95, 65.40
52.50, -70.95, 65.40
53.25, -72.15, 65.40
53.25, -72.15, 65.40
53.25, -72.15, 65.40
53.25, -72.15, 65.40
53.25, -72.15, 65.40
53.25, -72.15, 65.40
56.25, -70.65, 64.65
56.25, -70.65, 64.65
56.25, -70.65, 64.65
54.75, -70.20, 63.15
54.75, -70.20, 63.15
54.75, -70.20, 63.15
54.75, -70.20, 63.15
54.75, -70.20, 63.15
54.75, -70.20, 63.15
56.70, -70.95, 63.90
56.70, -70.95, 63.90
56.70, -70.95, 63.90
57.00, -72.60, 63.90
57.00, -72.60, 63.90
57.00, -72.60, 63.90
57.30, -70.35, 65.25
57.30, -70.35, 65.25
57.30, -70.35, 65.25
58.20, -72.15, 63.15
58.20, -72.15, 63.15
58.20, -72.15, 63.15
58.80, -72.45, 63.00
58.80, -72.45, 63.00
58.80, -72.45, 63.00
58.80, -72.45, 63.00
59.85, -71.25, 63.30
59.85, -71.25, 63.30
59.85, -71.25, 63.30
61.80, -70.35, 62.25
61.80, -70.35, 62.25
61.80, -70.35, 62.25
61.80, -70.35, 62.25
61.80, -70.35, 62.25
61.80, -70.35, 62.25
60.75, -71.25, 61.50
60.75, -71.25, 61.50
60.75, -71.25, 61.50
60.90, -72.60, 61.95
60.90, -72.60, 61.95
60.90, -72.60, 61.95
60.90, -72.60, 61.95
60.90, -72.60, 61.95
60.90, -72.60, 61.95
62.40, -71.85, 62.40
62.40, -71.85, 62.40
62.40, -71.85, 62.40
64.65, -70.65, 59.70
64.65, -70.65, 59.70
64.65, -70.65, 59.70
64.65, -70.65, 59.70
64.65, -70.65, 59.70
64.65, -70.65, 59.70
64.05, -70.80, 59.55
64.05, -70.80, 59.55
64.05, -70.80, 59.55
64.65, -71.40, 58.65
64.65, -71.40, 58.65
64.65, -71.40, 58.65
66.30, -71.25, 58.05
66.30, -71.25, 58.05
66.30, -71.25, 58.05
65.25, -71.55, 58.80
65.25, -71.55, 58.80
65.25, -71.55, 58.80
65.25, -71.55, 58.80
65.25, -71.55, 58.80
65.25, -71.55, 58.80
65.25, -71.55, 58.80
67.20, -70.35, 56.25
67.20, -70.35, 56.25
67.20, -70.35, 56.25
66.75, -70.80, 57.75
66.75, -70.80, 57.75
66.75, -70.80, 57.75
66.75, -70.80, 57.75
66.75, -70.80, 57.75
66.75, -70.80, 57.75
67.20, -69.60, 57.00
67.20, -69.60, 57.00
67.20, -69.60, 57.00
68.40, -69.45, 55.65
68.40, -69.45, 55.65
68.40, -69.45, 55.65
68.40, -69.45, 55.65
68.40, -69.45, 55.65
68.40, -69.45, 55.65
70.95, -70.05, 55.05
70.95, -70.05, 55.05
70.95, -70.05, 55.05
69.75, -70.80, 55.80
69.75, -70.80, 55.80
69.75, -70.80, 55.80
70.05, -69.75, 54.90
70.05, -69.75, 54.90
70.05, -69.75, 54.90
70.95, -70.35, 54.30
70.95, -70.35, 54.30
70.95, -70.35, 54.30
70.35, -69.45, 55.20
70.35, -69.45, 55.20
70.35, -69.45, 55.20
69.45, -69.60, 54.00
69.45, -69.60, 54.00
69.45, -69.60, 54.00
68.85, -70.95, 54.45
68.85, -70.95, 54.45
68.85, -70.95, 54.45
68.85, -70.95, 54.45
68.85, -70.95, 54.45
68.85, -70.95, 54.45
69.60, -70.95, 54.45
69.60, -69.45, 54.15
69.60, -69.45, 54.15
71.25, -70.35, 54.00
71.25, -70.35, 54.00
71.25, -70.35, 54.00
71.25, -70.35, 54.00
71.25, -70.35, 54.00
71.25, -70.35, 54.00
71.25, -70.35, 54.00
70.80, -70.20, 52.65
70.80, -70.20, 52.65
70.80, -70.20, 52.65
70.05, -70.65, 55.65
70.05, -70.65, 55.65
70.05, -70.65, 55.65
70.05, -70.65, 55.65
70.05, -70.65, 55.65
70.05, -70.65, 55.65
70.35, -69.75, 54.45
70.35, -69.75, 54.45
